date,max_temperature,avg_temperature,avg_hourly_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_visibility,min_visibility,max_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2016-06-01,21.4,17.5,16.17,13.6,22,,96,77.7,45,14,12,8.6,21,14.92,4,32,13,101.4,101.28,101.1,101.31,101.21,101.07,48300,32058.3,12900,2.9,2.4,1.5,0.5,0,12.5,7.5,8.6,8.6,0,0,05:11:00,21:09:00,15.97,5.18,21.15,6,6,19,19,14,14,,,,,8,7.6,6,,,
2016-05-31,20.4,15.25,16.22,10.1,,,87,71.8,55,14.2,11,7.7,14,7.38,1,,,102.2,101.83,101.4,102.15,101.77,101.31,48300,46287.5,32200,3.4,2.4,1.1,2.8,0,10.2,5.2,0,0,0,0,05:12:00,21:08:00,15.93,5.2,21.13,7,7,20,20,13,13,,,,,8,7.4,4,,,
2016-05-30,18.4,13.64,13.84,8.9,,,90,73.2,53,10.8,9,7.6,18,9.54,2,32,21,102.7,102.49,102.2,102.63,102.43,102.15,48300,46958.3,32200,2.9,2,1,4.4,0,8.6,3.6,0,0,0,0,05:13:00,21:07:00,15.9,5.22,21.12,7,7,18,18,11,11,,,,,6,3.8,0,,,
2016-05-29,17.2,12.6,13.72,8,,,97,76,51,11,9.3,6,28,14.5,1,43,20,102.4,101.97,101.6,102.3,101.92,101.52,48300,34741.7,19300,2.6,1.9,1.2,5.4,0,7.6,2.6,0,0,0,0,05:14:00,21:06:00,15.87,5.23,21.1,6,7,16,17,10,10,,,,,8,4,1,,,
2016-05-28,14.6,11.89,11.45,9.2,,,97,90.2,82,11.5,9.9,8.2,31,18.38,6,46,16,101.9,101.59,101.4,101.8,101.52,101.32,19300,14883.3,3200,2.1,1.8,1.5,6.1,0,6.9,1.9,24.2,24.2,0,0,05:15:00,21:05:00,15.83,5.25,21.08,,,12,13,8,11,,,,,8,8,7,,,
2016-05-27,16.4,12.45,12.01,8.5,,,97,77.7,52,9.6,8,5.9,25,10.88,5,33,22,102,101.91,101.8,101.94,101.85,101.78,32200,23779.2,16100,2.5,2.1,1.6,5.5,0,7.5,2.5,9.8,9.8,0,0,05:15:00,21:04:00,15.82,5.25,21.07,5,5,15,15,10,11,,,,,8,7.1,4,,,
2016-05-26,15.4,12.65,12.47,9.9,,,93,78.2,60,9.9,8.7,6.5,26,18.12,3,37,2,102.1,102,101.7,102.04,101.93,101.65,32200,24850,19300,3,2.3,2,5.3,0,7.7,2.6,9.2,9.2,0,0,05:16:00,21:03:00,15.78,5.27,21.05,3,3,15,15,11,11,,,,,8,7.7,6,,,
2016-05-25,19.3,15.85,15.37,12.4,,,85,74.7,60,13,10.9,8.9,25,12.12,4,37,20,102,101.91,101.7,101.96,101.85,101.6,48300,32516.7,24100,2.5,1.9,1,2.1,0,10.8,5.8,0,0,0,0,05:17:00,21:02:00,15.75,5.28,21.03,4,7,18,20,12,12,,,,,8,5.8,1,,,
2016-05-24,17.6,15.35,15.09,13.1,,,81,74.7,65,12.7,10.6,9.7,14,10.58,5,30,23,101.6,101.49,101.4,101.58,101.43,101.29,32200,25450,24100,2.5,1.8,1,2.6,0,10.3,5.3,0,0,0,0,05:18:00,21:01:00,15.72,5.3,21.02,6,7,19,19,12,12,,,,,8,7,2,,,
2016-05-23,17.8,15.1,14.43,12.4,,,79,72.9,64,11.5,9.7,7.8,17,12,3,32,9,101.4,101.28,101.2,101.3,101.22,101.09,32200,30850,24100,2.3,1.8,1.2,2.9,0,10.1,5.1,0.2,0.2,0,0,05:19:00,20:59:00,15.67,5.32,20.98,3,6,18,18,13,13,,,,,8,7.9,7,,,
2016-05-22,19.2,15.1,14.97,11,,,87,67.3,49,10.2,8.7,6.9,21,12.08,3,37,17,101.2,101.12,101,101.12,101.05,100.92,48300,33866.7,24100,2.1,1.8,1.3,2.9,0,10.1,5.1,0.4,,0,0,05:20:00,20:58:00,15.63,5.33,20.97,5,7,18,18,12,12,,,,,8,6.9,6,,,
2016-05-21,19.1,14,14.36,8.9,,,91,72.9,49,11.5,9.3,7,25,14.92,3,37,12,101,100.8,100.7,100.96,100.74,100.6,48300,41925,32200,2.4,1.7,1,4,0,9,4,0,0,0,0,05:21:00,20:57:00,15.6,5.35,20.95,5,5,18,19,12,12,,,,,8,6.7,1,,,
2016-05-20,17.2,13.39,13.35,9.6,,,92,76.6,59,11.3,9.2,6.7,30,15.33,5,35,29,101.2,100.99,100.7,101.13,100.93,100.67,48300,36883.3,24100,2.6,2,1,4.6,0,8.4,3.4,1.2,1.2,0,0,05:23:00,20:56:00,15.55,5.38,20.93,6,6,17,17,9,12,,,,,8,5,1,,,
2016-05-19,14.1,12.1,12.12,10.1,,,85,69.6,59,8.1,6.7,5.7,40,16.38,1,50,29,101.3,101.15,101.1,101.19,101.09,101.01,48300,40179.2,19300,2.6,2.2,1.2,5.9,0,7.1,2.1,5.6,5.6,0,0,05:24:00,20:54:00,15.5,5.4,20.9,5,5,16,16,10,11,,,,,8,7,2,,,
2016-05-18,18.9,15.5,14.77,12.1,,,84,69.8,56,12.1,9.3,7.3,39,18.88,8,56,29,102,101.63,101.2,101.97,101.57,101.15,48300,40245.8,24100,2.9,2.2,1.3,2.5,0,10.5,5.5,0,0,0,0,05:25:00,20:53:00,15.47,5.42,20.88,3,3,17,17,11,11,,,,,8,7.3,4,,,
2016-05-17,19,14.65,15.15,10.3,,,84,71.9,59,12.4,10.1,8.1,19,12.75,4,37,20,102.6,102.4,102.1,102.52,102.33,102,48300,40920.8,32200,2.9,2.2,1.5,3.4,0,9.7,4.7,0,0,0,0,05:26:00,20:52:00,15.43,5.43,20.87,6,6,18,18,11,11,,,,,8,6.3,3,,,
2016-05-16,15.6,13.75,13.28,11.9,,,83,78.8,75,11.5,9.7,8.6,22,12.92,4,,,102.5,102.23,101.8,102.41,102.15,101.74,32200,21175,16100,2.6,2.1,1.9,4.2,0,8.8,3.8,0,0,0,0,05:27:00,20:50:00,15.38,5.45,20.83,3,3,16,16,12,12,,,,,8,7.8,6,,,
2016-05-15,17.6,15.15,14.34,12.7,,,88,76.8,65,11,10.3,9.5,26,17.04,11,39,10,101.8,101.54,101.4,101.71,101.48,101.33,24100,20566.7,16100,2.8,2.1,1.7,2.8,0,10.2,5.2,0,0,0,0,05:29:00,20:49:00,15.33,5.48,20.82,5,5,19,19,13,13,,,,,8,7.6,6,,,
2016-05-14,21.6,16.95,16.75,12.3,24,,89,71.3,49,14.5,11.4,9.9,32,16.33,2,48,10,101.4,101.28,101.2,101.37,101.21,101.15,48300,43604.2,32200,3,2.4,1.5,1.1,0,11.9,7,0,0,0,0,05:30:00,20:48:00,15.3,5.5,20.8,6,6,21,21,13,13,,,,,8,6.2,1,,,
2016-05-13,22.3,15.2,16.35,8.1,24,,90,72.8,51,13.4,11.2,6.9,25,14.12,0,33,29,101.7,101.52,101.2,101.66,101.47,101.17,48300,44945.8,32200,3.4,2.6,1.5,2.8,0,10.2,5.2,0,0,0,0,05:31:00,20:46:00,15.25,5.52,20.77,7,7,23,23,12,14,,,,,8,4.8,0,,,
2016-05-12,20.2,14.05,14.94,7.9,,,88,66.5,48,11.1,8.6,5.2,14,8.33,4,,,101.7,101.61,101.4,101.65,101.55,101.36,48300,48300,48300,3.4,2.5,1.2,4,0,9.1,4,0,0,0,0,05:33:00,20:45:00,15.2,5.55,20.75,6,6,20,20,10,10,,,,,1,0.3,0,,,
2016-05-11,21.5,15.75,15,10,,,93,66.6,39,11.4,8.5,5.9,18,10.04,1,,,102,101.77,101.5,101.97,101.69,101.39,48300,42933.3,32200,2.8,2.2,1.4,2.2,0,10.8,5.8,0,0,0,0,05:34:00,20:43:00,15.15,5.57,20.72,5,5,19,20,9,9,,,,,8,5.2,0,,,
2016-05-10,20.1,13.75,14.33,7.4,,,85,64.8,43,11.4,7.7,4.2,16,9.12,3,,,102.6,102.33,102,102.51,102.26,101.98,48300,43604.2,32200,2.7,2.2,1.2,4.2,0,8.8,3.8,0,0,0,0,05:36:00,20:42:00,15.1,5.6,20.7,6,6,19,19,9,9,,,,,8,2.6,0,,,
2016-05-09,18.5,12.6,12.7,6.7,,,92,72.3,53,10,7.7,5.4,20,12.62,6,32,29,102.2,101.89,101.6,102.11,101.82,101.49,48300,40250,32200,2.6,2,1,5.4,0,7.6,2.6,0,0,0,0,05:37:00,20:41:00,15.07,5.62,20.68,6,6,19,19,6,6,,,,,6,1.5,0,,,
2016-05-08,16,13.05,12.58,10.1,,,82,65.6,48,8.5,6.2,4.4,56,27.5,9,70,28,101.5,101.35,101.1,101.45,101.28,101,48300,36216.7,24100,2.9,2.4,1.9,5,0,8.1,3,0,0,0,0,05:39:00,20:39:00,15,5.65,20.65,6,6,17,17,8,8,,,,,7,3.9,2,,,
2016-05-07,20.2,15.7,15.36,11.2,,,90,72.7,54,11.7,10.3,7.1,52,20.17,3,67,28,101.5,101.22,100.9,101.44,101.15,100.83,48300,46287.5,32200,3.2,2.5,1.6,2.3,0,10.7,5.7,0,0,0,0,05:40:00,20:38:00,14.97,5.67,20.63,7,7,20,20,10,10,,,,,6,1.9,0,,,
2016-05-06,18.9,14.25,14.9,9.6,,,89,72.9,58,11.2,10,8.6,36,24,9,46,30,102,101.79,101.4,101.97,101.72,101.38,48300,44945.8,32200,3.3,2.5,1.4,3.8,0,9.2,4.2,0,0,0,0,05:42:00,20:36:00,14.9,5.7,20.6,6,6,21,21,11,11,,,,,2,0.5,0,,,
2016-05-05,17,12.85,13.15,8.7,,,93,77,63,10.6,9.1,7.7,34,24.42,4,43,30,101.8,101.71,101.6,101.75,101.65,101.55,48300,43604.2,32200,2.6,1.9,1,5.2,0,7.8,2.8,0,0,0,0,05:44:00,20:35:00,14.85,5.73,20.58,6,6,18,18,10,10,,,,,7,2.4,0,,,
2016-05-04,15.6,12.05,11.81,8.5,,,91,78.1,58,10.8,8,6.5,47,27.54,6,56,28,101.9,101.75,101.6,101.83,101.68,101.49,48300,34858.3,24100,2.6,2.2,1.3,6,0,7,2,1.4,1.4,0,0,05:45:00,20:33:00,14.8,5.75,20.55,4,5,16,16,11,11,,,,,8,6.8,2,,,
2016-05-03,20.6,16.8,16.3,13,,,94,79.5,60,14.7,12.7,11,30,16.54,3,39,27,101.9,101.63,101.3,101.81,101.57,101.26,48300,41254.2,24100,3.4,2.6,1.7,1.2,0,11.8,6.8,0,0,0,0,05:47:00,20:32:00,14.75,5.78,20.53,6,6,20,20,11,11,,,,,8,7.5,2,,,
2016-05-02,24.5,17.05,17.31,9.6,28,,94,64.5,47,14.7,10.4,5.2,17,9.12,3,39,8,101.6,101.4,101.1,101.51,101.34,101.08,48300,44945.8,32200,3.8,2.8,1.7,0.9,0,12.1,7,0,0,0,0,05:49:00,20:30:00,14.68,5.82,20.5,6,6,24,24,12,14,,,,,7,1.9,0,,,
2016-05-01,19.7,13.2,14.29,6.7,,,92,74.7,55,12.7,9.7,5.9,16,8.83,1,,,102.6,102.01,101.4,102.53,101.94,101.34,48300,42591.7,24100,3.2,2.5,1.4,4.8,0,8.2,3.2,0,0,0,0,05:50:00,20:29:00,14.65,5.83,20.48,6,6,21,21,11,11,,,,,4,0.8,0,,,
2016-04-30,16.2,10.55,12.15,4.9,,,91,76,59,10.6,8,5,22,10.38,1,35,29,102.9,102.69,102.4,102.82,102.63,102.34,48300,46287.5,32200,3.2,2.2,1,7.5,0,5.5,0.6,0,0,0,0,05:52:00,20:27:00,14.58,5.87,20.45,6,6,17,17,7,7,,,,,6,2.8,0,,,
2016-04-29,16.3,13.3,12.97,10.3,,,82,72,58,9.5,8,6.9,33,20.96,2,46,29,102.3,101.92,101.7,102.27,101.85,101.67,48300,38570.8,24100,3,2.3,1.9,4.7,0,8.3,3.3,0,0,0,0,05:54:00,20:26:00,14.53,5.9,20.43,3,5,16,16,6,6,,,,,8,4.3,0,,,
2016-04-28,17.5,13.7,13.43,9.9,,,87,70.9,53,9.9,8.1,6.5,22,13.62,7,,,101.9,101.79,101.7,101.84,101.73,101.63,48300,36895.8,32200,3,2.6,1.2,4.3,0,8.7,3.7,0,0,0,0,05:55:00,20:24:00,14.48,5.92,20.4,5,6,17,17,9,10,,,,,8,7.7,5,,,
2016-04-27,16,11.1,12.02,6.2,,,90,73.6,60,9.7,7.4,5.4,31,16.04,4,39,29,101.7,101.62,101.6,101.65,101.55,101.5,48300,43604.2,32200,3.2,2.5,1.1,6.9,0,6.1,1.1,0,0,0,0,05:57:00,20:23:00,14.43,5.95,20.38,5,5,16,16,7,7,,,,,8,7.4,4,,,
2016-04-26,14.9,10.8,10.8,6.7,,,78,68.6,51,7,5.2,3.3,25,14.62,4,35,17,102.1,101.88,101.6,102.08,101.82,101.53,48300,40250,32200,2.9,2.3,1,7.2,0,5.8,0.8,0,0,0,0,05:59:00,20:21:00,14.37,5.98,20.35,5,6,14,14,7,7,,,,,8,5.8,1,,,
2016-04-25,13.7,10.6,10.62,7.5,,,83,68.6,52,7.5,5,3.3,28,17.33,5,39,30,102.3,102.18,102,102.25,102.11,101.96,48300,38237.5,32200,2.7,2.1,1.3,7.4,0,5.6,0.6,0,0,0,0,06:01:00,20:20:00,14.32,6.02,20.33,5,5,14,14,6,6,,,,,6,3,2,,,
2016-04-24,13.8,11.5,10.89,9.2,,,95,79.5,65,9.8,7.4,5.8,27,17.58,6,39,29,102,101.68,101.4,101.93,101.61,101.32,48300,29583.3,12900,2.6,2.2,1.6,6.5,0,6.5,1.5,1.2,1.2,0,0,06:03:00,20:18:00,14.25,6.05,20.3,4,5,14,14,5,7,,,,,8,6.6,3,,,
2016-04-23,16.9,13.95,12.9,11,,,94,81.9,63,10.5,9.8,8.5,25,16.29,3,35,14,101.6,101.47,101.3,101.57,101.41,101.19,32200,24666.7,12900,2.6,2.2,1.6,4,0,8.9,4,2.2,2.2,0,0,06:05:00,20:17:00,14.2,6.08,20.28,4,4,16,16,10,10,,,,,8,7.4,3,,,
2016-04-22,14.7,12.35,13.09,10,,,97,91.2,78,12.6,11.7,9.4,17,8.08,1,,,101.2,100.58,100.2,101.11,100.52,100.15,48300,27345.8,16100,3.3,2.4,1.5,5.7,0,7.3,2.4,6.4,6.4,0,0,06:06:00,20:15:00,14.15,6.1,20.25,,,16,16,10,10,,,,,8,7.8,4,,,
2016-04-21,19.1,15.95,15.21,12.8,,,87,76.8,58,13.1,11.1,9.5,27,14.83,3,39,12,100.9,100.75,100.5,100.86,100.67,100.44,48300,41591.7,32200,3.2,2.7,1.9,2,0,10.9,6,0.2,0.2,0,0,06:08:00,20:14:00,14.1,6.13,20.23,4,6,19,19,11,12,,,,,8,6.8,1,,,
2016-04-20,20.3,14.25,15.77,8.2,23,,90,74,61,14.2,11.1,7.5,22,12.08,2,32,31,101.2,100.94,100.5,101.12,100.86,100.42,48300,44945.8,32200,4.4,3.2,2.1,3.8,0,9.2,4.2,0,0,0,0,06:10:00,20:12:00,14.03,6.17,20.2,5,5,21,22,14,14,,,,,6,1.2,0,,,
2016-04-19,18,13.45,14.4,8.9,,,91,81.5,72,13.2,11.3,8.5,22,14.67,4,33,31,101.7,101.51,101.2,101.67,101.45,101.1,48300,42933.3,32200,4,3,2,4.5,0,8.4,3.5,0,0,0,0,06:12:00,20:11:00,13.98,6.2,20.18,5,5,22,22,10,10,,,,,8,6.4,2,,,
2016-04-18,24.4,14.89,15.05,5.4,25,,95,73,49,15.1,9.9,5,14,6.83,1,,,102,101.85,101.6,101.92,101.78,101.53,48300,42933.3,32200,4.2,2.7,1.6,3.1,0,9.9,4.9,0,0,0,0,06:14:00,20:09:00,13.92,6.23,20.15,5,5,21,21,11,11,,,,,7,4.4,1,,,
2016-04-17,16,10.35,11.29,4.7,,,93,82.9,66,11.1,8.5,3.4,22,12.38,1,32,30,102.7,102.35,102,102.66,102.3,101.9,48300,41591.7,32200,3.6,2.2,1.7,7.7,0,5.3,0.4,0,0,0,0,06:16:00,20:08:00,13.87,6.27,20.13,5,5,17,17,10,10,,,,,8,5,0,,,
2016-04-16,13.7,10.95,10.8,8.2,,,87,78.4,60,9.4,7.2,5.8,18,11.5,2,32,20,102.8,102.75,102.6,102.75,102.68,102.55,32200,31525,24100,2.9,2.1,1.3,7,0,6,0.9,0,0,0,0,06:18:00,20:06:00,13.8,6.3,20.1,3,4,15,15,7,8,,,,,8,7.1,0,,,
2016-04-15,14.4,10.8,10.57,7.2,,,86,75,58,7.7,6.3,5.1,22,16.21,10,37,14,102.8,102.45,101.8,102.73,102.39,101.7,48300,35554.2,32200,3,2.5,1.6,7.2,0,5.8,0.8,0,0,0,0,06:20:00,20:05:00,13.75,6.33,20.08,3,3,12,14,8,8,,,,,8,6.1,0,,,
2016-04-14,12.2,9.44,9.51,6.7,,,88,76.9,67,7.7,5.7,2.3,20,13.29,3,,,101.7,100.96,100.5,101.62,100.9,100.47,48300,45950,24100,3.1,2.5,1.5,8.6,0,4.4,0,0.6,0.6,0,0,06:22:00,20:03:00,13.68,6.37,20.05,4,4,14,14,8,9,,,,,8,5.8,0,,,
2016-04-13,13.4,9.6,9.27,5.8,,,93,72.6,52,5.7,4.4,2.3,28,17.46,10,43,12,102,101.48,100.5,101.89,101.41,100.47,48300,36891.7,24100,2.9,2.3,1.4,8.4,0,4.6,0,0,0,0,0,06:24:00,20:02:00,13.63,6.4,20.03,4,5,12,13,6,8,,,,,8,7,5,,,
2016-04-12,12.7,9.85,9.9,7,,,90,80.1,70,8.1,6.6,3.6,32,18.54,4,54,20,101.8,101.72,101.6,101.76,101.66,101.57,32200,24183.3,6400,2.7,2.4,1.1,8.2,0,4.8,0,4.6,4.6,0,0,06:26:00,20:00:00,13.57,6.43,20,4,4,12,13,7,7,,,,,8,7.3,2,,,
2016-04-11,13.6,11.25,11.42,8.9,,,83,72.4,60,7.7,6.6,5.2,19,14.58,9,32,16,102,101.82,101.6,101.9,101.74,101.56,32200,26125,24100,2.6,2.2,1.7,6.8,0,6.2,1.2,0,0,0,0,06:28:00,19:59:00,13.52,6.47,19.98,4,4,14,14,10,10,,,,,8,7.1,6,,,
2016-04-10,15,10.9,10.82,6.8,,,96,79.2,60,9.2,7.2,5.7,19,13.79,3,,,101.6,101.32,101,101.49,101.26,100.94,48300,28808.3,24100,3.1,2.4,1.3,7.1,0,5.9,0.9,0,0,0,0,06:30:00,19:57:00,13.45,6.5,19.95,4,5,15,15,9,10,,,,,8,3.7,1,,,
2016-04-09,14.7,11.8,11.22,8.9,,,93,83.7,73,10.6,8.6,6.6,30,17.21,1,52,29,101.2,101.04,100.9,101.1,100.97,100.82,48300,48300,48300,3.9,2.5,1.5,6.2,0,6.8,1.8,0,0,0,0,06:32:00,19:55:00,13.38,6.53,19.92,5,5,15,15,8,8,,,,,1,0.6,0,,,
2016-04-08,17.7,12,13.01,6.3,,,94,78.9,63,11.6,9.4,5.4,40,14.25,1,65,30,101.3,101.17,100.9,101.25,101.1,100.87,48300,48300,48300,3.7,2.5,1.2,6,0,7,2,0,0,0,0,06:34:00,19:54:00,13.33,6.57,19.9,5,5,18,18,8,8,,,,,7,4,0,,,
2016-04-07,15,10.3,11.22,5.6,,,97,88,75,11.1,9.2,5.8,24,11.88,1,,,102.4,101.71,101.2,102.38,101.65,101.13,48300,48300,48300,3,1.9,1,7.7,0,5.3,0.3,0,0,0,0,06:36:00,19:52:00,13.27,6.6,19.87,5,5,18,18,10,10,,,,,7,2.8,0,,,
2016-04-06,16.5,13.05,11.84,9.6,,,93,78.2,56,9.9,8,7.2,21,13,5,30,8,103.2,102.93,102.5,103.13,102.87,102.43,48300,33512.5,24100,2.5,1.9,1.1,5,0,8.1,3,0,0,0,0,06:38:00,19:51:00,13.22,6.63,19.85,3,4,14,15,7,7,,,,,8,7.5,4,,,
2016-04-05,11.6,9.25,9.35,6.9,,,91,81.9,75,7.9,6.4,4,28,15.04,4,37,16,103.4,103.19,102.9,103.35,103.13,102.84,32200,25591.7,16100,2.4,2,1.5,8.8,0,4.2,0,1.6,1.6,0,0,06:41:00,19:49:00,13.13,6.68,19.82,,,12,12,8,9,,,,,8,7.7,5,,,
2016-04-04,14.5,11.6,11.43,8.7,,,95,72.8,51,10.6,6.5,3.8,27,17,4,41,14,102.9,102.06,101.3,102.81,102,101.28,48300,34279.2,11300,2.8,2.3,1.9,6.4,0,6.6,1.6,6.2,6.2,0,0,06:43:00,19:48:00,13.08,6.72,19.8,3,4,13,14,7,8,,,,,8,5.1,2,,,
2016-04-03,14.8,11.15,11.5,7.5,,,93,79.5,64,10.8,8.1,5.4,16,10.25,4,,,102,101.62,101.2,101.92,101.54,101.1,32200,30520.8,12900,3.7,2.5,1.3,6.8,0,6.2,1.1,1.2,1.2,0,0,06:45:00,19:46:00,13.02,6.75,19.77,4,4,15,15,10,10,,,,,8,6.9,3,,,
2016-04-02,15.6,11.65,11.4,7.7,,,90,76.2,56,9.7,7.2,6.2,23,13.92,7,32,20,102.1,102.01,101.9,102.04,101.93,101.85,48300,35212.5,24100,3.2,2.4,1.4,6.3,0,6.7,1.6,0,0,0,0,06:47:00,19:45:00,12.97,6.78,19.75,5,5,15,15,9,9,,,,,8,4.5,1,,,
2016-04-01,17.7,12.25,12.02,6.8,,,92,80.4,69,11.2,8.7,6.1,18,10.79,4,33,19,102.2,102.08,101.9,102.18,102.02,101.86,48300,48300,48300,3.5,2.5,1.5,5.8,0,7.2,2.2,0,0,0,0,06:49:00,19:43:00,12.9,6.82,19.72,5,5,16,16,8,8,,,,,3,0.2,0,,,
2016-03-31,17.1,11,11.68,4.9,,,97,75.5,51,9.4,7.2,5.1,14,5.83,2,,,102.1,101.93,101.8,102,101.87,101.75,48300,47962.5,40200,3.4,2.4,1.2,7,0,6,1,0,0,0,0,06:51:00,19:42:00,12.85,6.85,19.7,5,5,16,16,6,6,,,,,8,2,0,,,
2016-03-30,15,9.19,9.99,3.4,,,93,81.2,66,9.5,6.8,1.7,14,6.5,0,,,102,101.86,101.7,101.91,101.78,101.61,48300,48300,48300,3.1,2.3,1.4,8.8,0,4.2,0,0,0,0,0,06:53:00,19:40:00,12.78,6.88,19.67,4,4,15,15,5,5,,,,,3,1.3,0,,,
2016-03-29,12.7,7.3,8.05,1.9,,,93,80.9,70,7.9,4.9,1.3,22,11.42,4,,,102.5,102.2,101.9,102.4,102.13,101.79,48300,47962.5,40200,3,2.2,1.2,10.7,0,2.3,0,0,0,0,0,06:55:00,19:39:00,12.73,6.92,19.65,4,4,13,14,4,7,,,,,7,2.8,0,,,
2016-03-28,11.6,7.5,7.94,3.4,,,92,82,70,6.7,5,2.1,30,12.96,3,41,29,102.4,102.23,101.9,102.31,102.17,101.83,48300,43604.2,32200,2.4,1.9,1.2,10.5,0,2.5,0,0,0,0,0,06:57:00,19:37:00,12.67,6.95,19.62,4,4,11,12,4,4,,,,,7,3.8,0,,,
2016-03-27,11.1,8.65,8.3,6.2,,,96,83.2,66,7.1,5.5,4.1,41,22.79,4,56,29,101.9,101.36,100.9,101.79,101.29,100.88,48300,27304.2,6400,2.5,2.1,1.6,9.3,0,3.6,0,13.6,13.6,0,0,07:00:00,19:36:00,12.6,7,19.6,3,3,10,11,4,4,,,,,8,5.3,2,,,
2016-03-26,11.6,8.5,8.57,5.4,,,90,79.2,60,8.3,5.1,3.4,13,8.29,3,,,102.2,101.67,101.1,102.16,101.6,101,48300,44008.3,9700,3.5,1.9,1.1,9.5,0,3.5,0,2.2,2.2,0,0,07:02:00,19:34:00,12.53,7.03,19.57,4,4,13,13,7,7,,,,,8,7.5,4,,,
2016-03-25,10.5,7.25,7.54,4,,,96,80.6,64,5.6,4.4,2.7,16,7.88,3,28,23,102.4,102.26,102.1,102.32,102.19,102.02,48300,34858.3,24100,2.9,2.1,1.4,10.8,0,2.2,0,0,0,0,0,07:04:00,19:33:00,12.48,7.07,19.55,4,4,11,11,5,5,,,,,8,6.6,4,,,
2016-03-24,10.1,8.3,8.2,6.5,,,84,77.9,69,5.5,4.6,3.7,30,15.88,5,50,21,102.1,101.88,101.4,102.01,101.82,101.36,24100,24100,24100,2.8,2.3,1.8,9.7,0,3.3,0,0.4,0.4,0,0,07:06:00,19:31:00,12.42,7.1,19.52,,,10,11,4,5,,,,,8,7.6,4,,,
2016-03-23,9.6,8.75,8.61,7.9,,,94,87.6,79,7.4,6.7,5.4,37,20.25,4,50,11,102.3,101.95,101.4,102.23,101.88,101.32,32200,21854.2,9700,2.6,2.1,1.5,9.2,0,3.8,0,12.2,12.2,0,0,07:08:00,19:30:00,12.37,7.13,19.5,,,10,10,7,7,,,,,8,7.8,6,,,
2016-03-22,14.6,10.3,9.4,6,,,97,83.5,49,7.9,6.5,4.1,26,11.17,0,39,18,102.1,101.59,100.9,102.02,101.52,100.82,48300,32854.2,24100,3,2.2,1.5,7.7,0,5.3,0.3,0,0,0,0,07:10:00,19:28:00,12.3,7.17,19.47,3,3,11,13,7,7,,,,,8,5.6,2,,,
2016-03-21,13.2,10.64,9.95,8.1,,,96,86.2,69,8.4,7.7,7,26,14.62,5,46,11,100.9,100.69,100.5,100.79,100.63,100.43,24100,23300,19300,2.6,2.1,1.4,7.4,0,5.6,0.6,5.4,5.4,0,0,07:12:00,19:26:00,12.23,7.2,19.43,,,12,12,7,7,,,,,8,7.8,7,,,
2016-03-20,12.4,9.8,9.94,7.2,,,95,89.1,82,10.3,8.2,6.4,24,11.83,1,43,11,101.4,100.94,100.7,101.3,100.86,100.59,32200,24191.7,12900,2.3,1.8,1.4,8.2,0,4.8,0,9.6,9.6,0,0,07:14:00,19:25:00,12.18,7.23,19.42,,,11,11,8,8,,,,,8,7.8,5,,,
2016-03-19,13.4,8.5,9.19,3.6,,,84,69.7,49,7.1,3.8,0.6,17,8.71,3,,,101.8,101.68,101.4,101.78,101.61,101.31,48300,44275,32200,2.7,2.2,1.8,9.5,0,3.5,0,0,0,0,0,07:17:00,19:23:00,12.1,7.28,19.38,3,3,11,12,8,8,,,,,8,7.5,6,,,
2016-03-18,11.5,6.1,7.13,0.7,,,77,62.5,48,5.2,0.3,-3,17,9.17,2,,,102.3,101.95,101.7,102.24,101.88,101.61,48300,48300,48300,3.3,2.4,1.8,11.9,0,1.1,0,0,0,0,0,07:19:00,19:22:00,12.05,7.32,19.37,4,4,12,12,5,6,,,,,7,5.4,1,,,
2016-03-17,10,4.45,5.93,-1.1,,,93,71.6,47,4.2,0.9,-3.4,27,11.38,1,32,29,103,102.77,102.4,102.92,102.69,102.3,48300,48300,48300,2.7,2,1.1,13.6,0,0,0,0,0,0,0,07:21:00,19:20:00,11.98,7.35,19.33,3,3,11,11,2,2,,,,,4,0.8,0,,,
2016-03-16,9.1,5.09,5.91,1.1,,,95,84.5,73,5.3,3.5,0.7,27,14.29,1,35,29,102.9,102.71,102.5,102.79,102.64,102.44,48300,40250,32200,2.7,2.2,1.3,12.9,0,0.1,0,0,0,0,0,07:23:00,19:19:00,11.93,7.38,19.32,3,3,10,10,2,2,,,,,8,3.4,0,,,
